snapshot_utc,kickoff_utc,home,away,game,book,market,side,point,price
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,bovada,totals,Under,39.5,-105
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,draftkings,h2h,PHI,,-310
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,draftkings,h2h,TEN,,250
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,draftkings,spreads,PHI,-7.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,draftkings,spreads,TEN,7.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,draftkings,totals,Over,39.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,draftkings,totals,Under,39.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,fanduel,h2h,PHI,,-350
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,fanduel,h2h,TEN,,280
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,fanduel,spreads,PHI,-7.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,fanduel,spreads,TEN,7.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,fanduel,totals,Over,39.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,fanduel,totals,Under,39.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,lowvig,h2h,PHI,,-340
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,lowvig,h2h,TEN,,274
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,lowvig,spreads,PHI,-7.0,-108
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,lowvig,spreads,TEN,7.0,-102
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,lowvig,totals,Over,39.0,-107
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,TEN,PHI,PHI@TEN,lowvig,totals,Under,39.0,-107
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betmgm,h2h,NE,,-235
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betmgm,h2h,PIT,,195
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betmgm,spreads,NE,-5.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betmgm,spreads,PIT,5.0,-108
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betmgm,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betmgm,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betonlineag,h2h,NE,,-240
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betonlineag,h2h,PIT,,200
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betonlineag,spreads,NE,-5.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betonlineag,spreads,PIT,5.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betonlineag,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betonlineag,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betrivers,h2h,NE,,-240
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betrivers,h2h,PIT,,195
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betrivers,spreads,NE,-5.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betrivers,spreads,PIT,5.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betrivers,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betrivers,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betus,h2h,NE,,-235
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betus,h2h,PIT,,200
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betus,spreads,NE,-5.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betus,spreads,PIT,5.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betus,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,betus,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,bovada,h2h,NE,,-245
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,bovada,h2h,PIT,,205
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,bovada,spreads,NE,-5.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,bovada,spreads,PIT,5.0,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,bovada,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,bovada,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,draftkings,h2h,NE,,-218
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,draftkings,h2h,PIT,,180
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,draftkings,spreads,NE,-5.5,-105
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,draftkings,spreads,PIT,5.5,-115
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,draftkings,totals,Over,41.5,-112
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,draftkings,totals,Under,41.5,-108
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,h2h,NE,,-250
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,h2h,PIT,,205
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,spreads,NE,-4.5,-120
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,spreads,PIT,4.5,-102
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,h2h,NE,,-240
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,h2h,PIT,,200
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,spreads,NE,-5.0,-105
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,spreads,PIT,5.0,-105
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,totals,Over,41.5,-107
2026-09-18T17:43:07Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,totals,Under,41.5,-107
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,h2h,ARI,,175
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,h2h,SEA,,-210
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,spreads,ARI,4.0,-112
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,spreads,SEA,-4.0,-105
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,totals,Over,41.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,totals,Under,41.0,-120
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,h2h,ARI,,174
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,h2h,SEA,,-200
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,spreads,ARI,4.0,-112
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,spreads,SEA,-4.0,-108
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,totals,Over,40.5,-113
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,totals,Under,40.5,-107
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,h2h,ARI,,170
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,h2h,SEA,,-210
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,spreads,ARI,4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,spreads,SEA,-4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,totals,Over,41.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,totals,Under,41.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,h2h,ARI,,170
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,h2h,SEA,,-200
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,spreads,ARI,4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,spreads,SEA,-4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,totals,Over,41.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,totals,Under,41.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,h2h,ARI,,170
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,h2h,SEA,,-200
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,spreads,ARI,4.0,-115
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,spreads,SEA,-4.0,-105
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,totals,Over,41.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,totals,Under,41.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,h2h,ARI,,180
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,h2h,SEA,,-218
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,spreads,ARI,3.5,100
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,spreads,SEA,-3.5,-120
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,totals,Over,40.5,-115
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,totals,Under,40.5,-105
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,h2h,ARI,,176
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,h2h,SEA,,-210
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,spreads,ARI,4.5,-120
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,spreads,SEA,-4.5,-102
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,totals,Over,41.5,-102
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,totals,Under,41.5,-120
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,h2h,ARI,,174
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,h2h,SEA,,-200
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,spreads,ARI,4.0,-107
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,spreads,SEA,-4.0,-103
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,totals,Over,40.5,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,totals,Under,40.5,-104
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,spreads,SEA,-2.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,spreads,WAS,2.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,h2h,SEA,,-136
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,h2h,WAS,,112
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,spreads,SEA,-2.5,-112
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,spreads,WAS,2.5,-109
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,totals,Over,42.0,-109
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,totals,Under,42.0,-112
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,spreads,SEA,-2.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,spreads,WAS,2.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,totals,Over,42.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,totals,Under,42.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,h2h,SEA,,-135
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,h2h,WAS,,114
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,spreads,SEA,-2.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,spreads,WAS,2.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,totals,Over,41.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,totals,Under,41.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,h2h,SEA,,-120
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,h2h,WAS,,102
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,spreads,SEA,-1.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,spreads,WAS,1.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,totals,Over,42.5,-105
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,totals,Under,42.5,-115
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,spreads,SEA,-2.0,-105
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,spreads,WAS,2.0,-105
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,totals,Over,41.5,-107
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,totals,Under,41.5,-107
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,spreads,NYG,-5.5,-115
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,spreads,TEN,5.5,-105
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,totals,Over,42.0,-105
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,totals,Under,42.0,-115
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,h2h,NYG,,-275
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,h2h,TEN,,220
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,spreads,NYG,-6.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,spreads,TEN,6.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,totals,Over,43.0,-108
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,totals,Under,43.0,-113
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,spreads,NYG,-5.5,-115
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,spreads,TEN,5.5,-105
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,totals,Over,43.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,totals,Under,43.0,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,h2h,NYG,,-250
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,h2h,TEN,,205
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,spreads,NYG,-5.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,spreads,TEN,5.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,totals,Over,43.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,totals,Under,43.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,h2h,NYG,,-275
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,h2h,TEN,,225
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,spreads,NYG,-5.5,-120
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,spreads,TEN,5.5,-102
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,totals,Over,42.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,totals,Under,42.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,spreads,NYG,-5.5,-110
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,spreads,TEN,5.5,100
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,totals,Over,42.0,-102
2026-09-18T17:43:07Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,totals,Under,42.0,-113
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,h2h,DAL,,-210
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,h2h,WAS,,170
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,spreads,DAL,-4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,spreads,WAS,4.0,-108
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,totals,Over,50.5,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,totals,Under,50.5,-108
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,h2h,DAL,,-205
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,h2h,WAS,,177
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,spreads,DAL,-4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,spreads,WAS,4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,totals,Over,50.5,-107
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,totals,Under,50.5,-113
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,h2h,DAL,,-215
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,h2h,WAS,,170
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,spreads,DAL,-4.0,-113
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,spreads,WAS,4.0,-108
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,totals,Over,51.0,-107
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,totals,Under,51.0,-114
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,h2h,DAL,,-210
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,h2h,WAS,,180
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,spreads,DAL,-4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,spreads,WAS,4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,totals,Over,50.5,-105
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,totals,Under,50.5,-115
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,h2h,DAL,,-210
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,h2h,WAS,,175
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,spreads,DAL,-4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,spreads,WAS,4.0,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,totals,Over,50.5,-115
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,totals,Under,50.5,-105
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,h2h,DAL,,-218
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,h2h,WAS,,180
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,spreads,DAL,-4.5,-105
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,spreads,WAS,4.5,-115
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,totals,Over,50.5,-112
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,totals,Under,50.5,-108
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,h2h,DAL,,-205
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,h2h,WAS,,172
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,spreads,DAL,-4.5,-102
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,spreads,WAS,4.5,-120
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,totals,Over,50.5,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,totals,Under,50.5,-110
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,h2h,DAL,,-205
2026-09-18T17:43:07Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,h2h,WAS,,177
